datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²)
2021-10-05 00:05:00,15.81,16,367.66,0.79,95.07,19.31,1403,0
2021-10-05 00:10:00,15.8,15.81,363.33,0.8,95,19.3,1403,0
2021-10-05 00:10:00,15.8,15.81,363.33,0.8,95,19.3,1403,0
2021-10-05 00:15:00,15.71,15.8,363,0.8,95,19.3,1403,0
2021-10-05 00:15:00,15.71,15.8,363,0.8,95,19.3,1403,0
2021-10-05 00:20:00,15.51,15.71,367.64,0.8,95,19.21,1403,0
2021-10-05 00:20:00,15.51,15.71,367.64,0.8,95,19.21,1403,0
2021-10-05 00:25:00,15.59,15.7,368,0.8,95,19.11,1403,0
2021-10-05 00:25:00,15.59,15.7,368,0.8,95,19.11,1403,0
2021-10-05 00:30:00,15.6,15.7,368,0.8,95,19.1,1403,0
2021-10-05 00:30:00,15.6,15.7,368,0.8,95,19.1,1403,0
2021-10-05 00:35:00,15.6,15.79,363.37,0.8,95,19.19,1403,0
2021-10-05 00:35:00,15.6,15.79,363.37,0.8,95,19.19,1403,0
2021-10-05 00:40:00,15.69,15.8,367.63,0.8,95,19.2,1403,0
2021-10-05 00:40:00,15.69,15.8,367.63,0.8,95,19.2,1403,0
2021-10-05 00:45:00,15.7,15.8,368,0.8,95,19.2,1403,0
2021-10-05 00:45:00,15.7,15.8,368,0.8,95,19.2,1403,0
2021-10-05 00:50:00,15.7,15.8,368,0.8,95,19.2,1403,0
2021-10-05 00:50:00,15.7,15.8,368,0.8,95,19.2,1403,0
2021-10-05 00:55:00,15.7,15.89,368.93,0.8,95,19.2,1403,0
2021-10-05 00:55:00,15.7,15.89,368.93,0.8,95,19.2,1403,0
2021-10-05 01:00:00,15.7,15.9,369,0.8,95,19.29,1403,0
2021-10-05 01:00:00,15.7,15.9,369,0.8,95,19.29,1403,0
2021-10-05 01:05:00,15.79,15.9,369,0.8,95,19.3,1403,0
2021-10-05 01:05:00,15.79,15.9,369,0.8,95,19.3,1403,0
2021-10-05 01:10:00,15.8,15.99,374.56,0.8,95,19.39,1403,0
2021-10-05 01:10:00,15.8,15.99,374.56,0.8,95,19.39,1403,0
2021-10-05 01:15:00,15.8,16,369.44,0.71,95.93,19.31,1403,0
2021-10-05 01:15:00,15.8,16,369.44,0.71,95.93,19.31,1403,0
2021-10-05 01:20:00,15.8,16,369,0.7,96,19.3,1403,0
2021-10-05 01:20:00,15.8,16,369,0.7,96,19.3,1403,0
2021-10-05 01:25:00,15.8,15.91,369,0.7,96,19.21,1403,0
2021-10-05 01:25:00,15.8,15.91,369,0.7,96,19.21,1403,0
2021-10-05 01:30:00,15.61,15.81,369,0.7,96,19.11,1403,0
2021-10-05 01:30:00,15.61,15.81,369,0.7,96,19.11,1403,0
2021-10-05 01:35:00,15.41,15.71,374.56,0.7,96,18.91,1403,0
2021-10-05 01:35:00,15.41,15.71,374.56,0.7,96,18.91,1403,0
2021-10-05 01:40:00,15.21,15.51,375,0.79,95.07,18.71,1403,0
2021-10-05 01:40:00,15.21,15.51,375,0.79,95.07,18.71,1403,0
2021-10-05 01:45:00,15.01,15.31,381.49,0.71,95,18.51,1403,0
2021-10-05 01:45:00,15.01,15.31,381.49,0.71,95,18.51,1403,0
2021-10-05 01:50:00,14.91,15.02,382,0.79,95,18.41,1403,0
2021-10-05 01:50:00,14.91,15.02,382,0.79,95,18.41,1403,0
2021-10-05 01:55:00,14.81,14.91,382,0.8,95,18.31,1403,0
2021-10-05 01:55:00,14.81,14.91,382,0.8,95,18.31,1403,0
2021-10-05 02:00:00,14.61,14.71,382.93,0.8,95,18.11,1403,0
2021-10-05 02:00:00,14.61,14.71,382.93,0.8,95,18.11,1403,0
2021-10-05 02:05:00,14.51,14.61,388.56,0.8,95,18.01,1403,0
2021-10-05 02:05:00,14.51,14.61,388.56,0.8,95,18.01,1403,0
2021-10-05 02:10:00,14.41,14.51,389,0.8,95,17.91,1403,0
2021-10-05 02:10:00,14.41,14.51,389,0.8,95,17.91,1403,0
2021-10-05 02:15:00,14.4,14.5,389,0.8,95,17.9,1403,0
2021-10-05 02:15:00,14.4,14.5,389,0.8,95,17.9,1403,0
2021-10-05 02:20:00,14.4,14.59,389,0.8,95,17.9,1403,0
2021-10-05 02:20:00,14.4,14.59,389,0.8,95,17.9,1403,0
2021-10-05 02:25:00,14.49,14.6,394.52,0.8,95,17.99,1403,0
2021-10-05 02:25:00,14.49,14.6,394.52,0.8,95,17.99,1403,0
2021-10-05 02:30:00,14.41,14.6,395,0.71,95,17.91,1403,0
2021-10-05 02:30:00,14.41,14.6,395,0.71,95,17.91,1403,0
2021-10-05 02:35:00,14.4,14.6,401.48,0.7,95,17.81,1403,0
2021-10-05 02:35:00,14.4,14.6,401.48,0.7,95,17.81,1403,0
2021-10-05 02:40:00,14.4,14.51,402,0.79,95,17.8,1403,0
2021-10-05 02:40:00,14.4,14.51,402,0.79,95,17.8,1403,0
2021-10-05 02:45:00,14.49,14.59,408.44,0.8,95,17.89,1403,0
2021-10-05 02:45:00,14.49,14.59,408.44,0.8,95,17.89,1403,0
2021-10-05 02:50:00,14.5,14.69,409,0.71,95,17.9,1403,0
2021-10-05 02:50:00,14.5,14.69,409,0.71,95,17.9,1403,0
2021-10-05 02:55:00,14.5,14.7,409,0.7,95.92,17.9,1403,0
2021-10-05 02:55:00,14.5,14.7,409,0.7,95.92,17.9,1403,0
2021-10-05 03:00:00,14.59,14.7,409.92,0.7,96,17.9,1403,0
2021-10-05 03:00:00,14.59,14.7,409.92,0.7,96,17.9,1403,0
2021-10-05 03:05:00,14.42,14.7,415.52,0.7,96,17.81,1403,0
2021-10-05 03:05:00,14.42,14.7,415.52,0.7,96,17.81,1403,0
